case_id,image_path,source,label,split,quality,notes
ABNORMAL_LUNG_00143,data/abnormal_lung_images/ABNORMAL_LUNG_00143_suspected_opacity_152.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 152.JPG
ABNORMAL_LUNG_00144,data/abnormal_lung_images/ABNORMAL_LUNG_00144_suspected_opacity_153.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 153.JPG
ABNORMAL_LUNG_00145,data/abnormal_lung_images/ABNORMAL_LUNG_00145_suspected_opacity_154.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 154.JPG
ABNORMAL_LUNG_00146,data/abnormal_lung_images/ABNORMAL_LUNG_00146_suspected_opacity_156.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 156.JPG
ABNORMAL_LUNG_00147,data/abnormal_lung_images/ABNORMAL_LUNG_00147_suspected_opacity_157.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 157.JPG
ABNORMAL_LUNG_00148,data/abnormal_lung_images/ABNORMAL_LUNG_00148_suspected_opacity_158.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 158.JPG
ABNORMAL_LUNG_00149,data/abnormal_lung_images/ABNORMAL_LUNG_00149_suspected_opacity_159.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 159.JPG
ABNORMAL_LUNG_00150,data/abnormal_lung_images/ABNORMAL_LUNG_00150_suspected_opacity_160.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 160.JPG
ABNORMAL_LUNG_00151,data/abnormal_lung_images/ABNORMAL_LUNG_00151_suspected_opacity_161.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 161.JPG
ABNORMAL_LUNG_00152,data/abnormal_lung_images/ABNORMAL_LUNG_00152_suspected_opacity_162.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 162.JPG
ABNORMAL_LUNG_00153,data/abnormal_lung_images/ABNORMAL_LUNG_00153_suspected_opacity_163.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 163.JPG
ABNORMAL_LUNG_00154,data/abnormal_lung_images/ABNORMAL_LUNG_00154_suspected_opacity_164.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 164.JPG
ABNORMAL_LUNG_00155,data/abnormal_lung_images/ABNORMAL_LUNG_00155_suspected_opacity_165.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 165.JPG
ABNORMAL_LUNG_00156,data/abnormal_lung_images/ABNORMAL_LUNG_00156_suspected_opacity_166.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 166.JPG
ABNORMAL_LUNG_00157,data/abnormal_lung_images/ABNORMAL_LUNG_00157_suspected_opacity_167.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 167.JPG
ABNORMAL_LUNG_00158,data/abnormal_lung_images/ABNORMAL_LUNG_00158_suspected_opacity_168.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 168.JPG
ABNORMAL_LUNG_00159,data/abnormal_lung_images/ABNORMAL_LUNG_00159_suspected_opacity_169.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 169.JPG
ABNORMAL_LUNG_00160,data/abnormal_lung_images/ABNORMAL_LUNG_00160_suspected_opacity_170.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 170.JPG
ABNORMAL_LUNG_00161,data/abnormal_lung_images/ABNORMAL_LUNG_00161_suspected_opacity_171.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 171.JPG
ABNORMAL_LUNG_00162,data/abnormal_lung_images/ABNORMAL_LUNG_00162_suspected_opacity_172.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 172.JPG
ABNORMAL_LUNG_00163,data/abnormal_lung_images/ABNORMAL_LUNG_00163_suspected_opacity_173.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 173.JPG
ABNORMAL_LUNG_00164,data/abnormal_lung_images/ABNORMAL_LUNG_00164_suspected_opacity_174.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 174.JPG
ABNORMAL_LUNG_00165,data/abnormal_lung_images/ABNORMAL_LUNG_00165_suspected_opacity_175.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 175.JPG
ABNORMAL_LUNG_00166,data/abnormal_lung_images/ABNORMAL_LUNG_00166_suspected_opacity_176.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 176.JPG
ABNORMAL_LUNG_00167,data/abnormal_lung_images/ABNORMAL_LUNG_00167_suspected_opacity_177.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 177.JPG
ABNORMAL_LUNG_00168,data/abnormal_lung_images/ABNORMAL_LUNG_00168_suspected_opacity_178.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 178.JPG
ABNORMAL_LUNG_00169,data/abnormal_lung_images/ABNORMAL_LUNG_00169_suspected_opacity_179.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 179.JPG
ABNORMAL_LUNG_00170,data/abnormal_lung_images/ABNORMAL_LUNG_00170_suspected_opacity_180.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 180.JPG
ABNORMAL_LUNG_00171,data/abnormal_lung_images/ABNORMAL_LUNG_00171_suspected_opacity_181.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 181.JPG
ABNORMAL_LUNG_00172,data/abnormal_lung_images/ABNORMAL_LUNG_00172_suspected_opacity_183.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 183.JPG
ABNORMAL_LUNG_00173,data/abnormal_lung_images/ABNORMAL_LUNG_00173_suspected_opacity_184.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 184.JPG
ABNORMAL_LUNG_00174,data/abnormal_lung_images/ABNORMAL_LUNG_00174_suspected_opacity_185.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 185.JPG
ABNORMAL_LUNG_00175,data/abnormal_lung_images/ABNORMAL_LUNG_00175_suspected_opacity_186.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 186.JPG
ABNORMAL_LUNG_00176,data/abnormal_lung_images/ABNORMAL_LUNG_00176_suspected_opacity_187.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 187.JPG
ABNORMAL_LUNG_00177,data/abnormal_lung_images/ABNORMAL_LUNG_00177_suspected_opacity_188.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 188.JPG
ABNORMAL_LUNG_00178,data/abnormal_lung_images/ABNORMAL_LUNG_00178_suspected_opacity_189.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 189.JPG
ABNORMAL_LUNG_00179,data/abnormal_lung_images/ABNORMAL_LUNG_00179_suspected_opacity_190.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 190.JPG
ABNORMAL_LUNG_00180,data/abnormal_lung_images/ABNORMAL_LUNG_00180_suspected_opacity_191.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 191.JPG
ABNORMAL_LUNG_00181,data/abnormal_lung_images/ABNORMAL_LUNG_00181_suspected_opacity_192.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 192.JPG
ABNORMAL_LUNG_00182,data/abnormal_lung_images/ABNORMAL_LUNG_00182_suspected_opacity_193.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 193.JPG
ABNORMAL_LUNG_00183,data/abnormal_lung_images/ABNORMAL_LUNG_00183_suspected_opacity_194.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 194.JPG
ABNORMAL_LUNG_00184,data/abnormal_lung_images/ABNORMAL_LUNG_00184_suspected_opacity_195.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 195.JPG
ABNORMAL_LUNG_00185,data/abnormal_lung_images/ABNORMAL_LUNG_00185_suspected_opacity_196.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 196.JPG
ABNORMAL_LUNG_00186,data/abnormal_lung_images/ABNORMAL_LUNG_00186_suspected_opacity_197.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 197.JPG
ABNORMAL_LUNG_00187,data/abnormal_lung_images/ABNORMAL_LUNG_00187_suspected_opacity_198.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 198.JPG
ABNORMAL_LUNG_00188,data/abnormal_lung_images/ABNORMAL_LUNG_00188_suspected_opacity_199.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 199.JPG
ABNORMAL_LUNG_00189,data/abnormal_lung_images/ABNORMAL_LUNG_00189_suspected_opacity_200.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 200.JPG
ABNORMAL_LUNG_00190,data/abnormal_lung_images/ABNORMAL_LUNG_00190_suspected_opacity_201.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 201.JPG
ABNORMAL_LUNG_00191,data/abnormal_lung_images/ABNORMAL_LUNG_00191_suspected_opacity_202.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 202.JPG
ABNORMAL_LUNG_00192,data/abnormal_lung_images/ABNORMAL_LUNG_00192_suspected_opacity_203.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 203.JPG
ABNORMAL_LUNG_00193,data/abnormal_lung_images/ABNORMAL_LUNG_00193_suspected_opacity_204.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 204.JPG
ABNORMAL_LUNG_00194,data/abnormal_lung_images/ABNORMAL_LUNG_00194_suspected_opacity_205.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 205.JPG
ABNORMAL_LUNG_00195,data/abnormal_lung_images/ABNORMAL_LUNG_00195_suspected_opacity_206.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 206.JPG
ABNORMAL_LUNG_00196,data/abnormal_lung_images/ABNORMAL_LUNG_00196_suspected_opacity_207.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 207.JPG
ABNORMAL_LUNG_00197,data/abnormal_lung_images/ABNORMAL_LUNG_00197_suspected_opacity_208.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 208.JPG
ABNORMAL_LUNG_00198,data/abnormal_lung_images/ABNORMAL_LUNG_00198_suspected_opacity_209.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 209.JPG
ABNORMAL_LUNG_00199,data/abnormal_lung_images/ABNORMAL_LUNG_00199_suspected_opacity_210.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 210.JPG
ABNORMAL_LUNG_00200,data/abnormal_lung_images/ABNORMAL_LUNG_00200_suspected_opacity_211.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 211.JPG
ABNORMAL_LUNG_00201,data/abnormal_lung_images/ABNORMAL_LUNG_00201_suspected_opacity_212.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 212.JPG
ABNORMAL_LUNG_00202,data/abnormal_lung_images/ABNORMAL_LUNG_00202_suspected_opacity_213.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 213.JPG
ABNORMAL_LUNG_00203,data/abnormal_lung_images/ABNORMAL_LUNG_00203_suspected_opacity_214.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 214.JPG
ABNORMAL_LUNG_00204,data/abnormal_lung_images/ABNORMAL_LUNG_00204_suspected_opacity_215.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 215.JPG
ABNORMAL_LUNG_00205,data/abnormal_lung_images/ABNORMAL_LUNG_00205_suspected_opacity_216.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 216.JPG
ABNORMAL_LUNG_00206,data/abnormal_lung_images/ABNORMAL_LUNG_00206_suspected_opacity_217.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 217.JPG
ABNORMAL_LUNG_00207,data/abnormal_lung_images/ABNORMAL_LUNG_00207_suspected_opacity_218.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 218.JPG
ABNORMAL_LUNG_00208,data/abnormal_lung_images/ABNORMAL_LUNG_00208_suspected_opacity_219.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 219.JPG
ABNORMAL_LUNG_00209,data/abnormal_lung_images/ABNORMAL_LUNG_00209_suspected_opacity_220.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 220.JPG
ABNORMAL_LUNG_00210,data/abnormal_lung_images/ABNORMAL_LUNG_00210_suspected_opacity_221.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 221.JPG
ABNORMAL_LUNG_00211,data/abnormal_lung_images/ABNORMAL_LUNG_00211_suspected_opacity_222.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 222.JPG
ABNORMAL_LUNG_00212,data/abnormal_lung_images/ABNORMAL_LUNG_00212_suspected_opacity_223.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 223.JPG
ABNORMAL_LUNG_00213,data/abnormal_lung_images/ABNORMAL_LUNG_00213_suspected_opacity_224.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 224.JPG
ABNORMAL_LUNG_00214,data/abnormal_lung_images/ABNORMAL_LUNG_00214_suspected_opacity_225.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 225.JPG
ABNORMAL_LUNG_00215,data/abnormal_lung_images/ABNORMAL_LUNG_00215_suspected_opacity_226.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 226.JPG
ABNORMAL_LUNG_00216,data/abnormal_lung_images/ABNORMAL_LUNG_00216_suspected_opacity_227.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 227.JPG
ABNORMAL_LUNG_00217,data/abnormal_lung_images/ABNORMAL_LUNG_00217_suspected_opacity_228.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 228.JPG
ABNORMAL_LUNG_00218,data/abnormal_lung_images/ABNORMAL_LUNG_00218_suspected_opacity_229.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 229.JPG
ABNORMAL_LUNG_00219,data/abnormal_lung_images/ABNORMAL_LUNG_00219_suspected_opacity_230.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 230.JPG
ABNORMAL_LUNG_00220,data/abnormal_lung_images/ABNORMAL_LUNG_00220_suspected_opacity_231.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 231.JPG
ABNORMAL_LUNG_00221,data/abnormal_lung_images/ABNORMAL_LUNG_00221_suspected_opacity_232.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 232.JPG
ABNORMAL_LUNG_00222,data/abnormal_lung_images/ABNORMAL_LUNG_00222_suspected_opacity_233.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 233.JPG
ABNORMAL_LUNG_00223,data/abnormal_lung_images/ABNORMAL_LUNG_00223_suspected_opacity_234.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 234.JPG
ABNORMAL_LUNG_00224,data/abnormal_lung_images/ABNORMAL_LUNG_00224_suspected_opacity_235.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 235.JPG
ABNORMAL_LUNG_00225,data/abnormal_lung_images/ABNORMAL_LUNG_00225_suspected_opacity_236.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 236.JPG
ABNORMAL_LUNG_00226,data/abnormal_lung_images/ABNORMAL_LUNG_00226_suspected_opacity_237.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 237.JPG
ABNORMAL_LUNG_00227,data/abnormal_lung_images/ABNORMAL_LUNG_00227_suspected_opacity_238.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 238.JPG
ABNORMAL_LUNG_00228,data/abnormal_lung_images/ABNORMAL_LUNG_00228_suspected_opacity_239.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 239.JPG
ABNORMAL_LUNG_00229,data/abnormal_lung_images/ABNORMAL_LUNG_00229_suspected_opacity_240.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 240.JPG
ABNORMAL_LUNG_00230,data/abnormal_lung_images/ABNORMAL_LUNG_00230_suspected_opacity_241.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 241.JPG
ABNORMAL_LUNG_00231,data/abnormal_lung_images/ABNORMAL_LUNG_00231_suspected_opacity_242.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 242.JPG
ABNORMAL_LUNG_00232,data/abnormal_lung_images/ABNORMAL_LUNG_00232_suspected_opacity_243.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 243.JPG
ABNORMAL_LUNG_00233,data/abnormal_lung_images/ABNORMAL_LUNG_00233_suspected_opacity_244.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 244.JPG
ABNORMAL_LUNG_00234,data/abnormal_lung_images/ABNORMAL_LUNG_00234_suspected_opacity_245.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 245.JPG
ABNORMAL_LUNG_00235,data/abnormal_lung_images/ABNORMAL_LUNG_00235_suspected_opacity_246.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 246.JPG
ABNORMAL_LUNG_00236,data/abnormal_lung_images/ABNORMAL_LUNG_00236_suspected_opacity_247.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 247.JPG
ABNORMAL_LUNG_00237,data/abnormal_lung_images/ABNORMAL_LUNG_00237_suspected_opacity_248.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 248.JPG
ABNORMAL_LUNG_00238,data/abnormal_lung_images/ABNORMAL_LUNG_00238_suspected_opacity_249.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 249.JPG
ABNORMAL_LUNG_00239,data/abnormal_lung_images/ABNORMAL_LUNG_00239_suspected_opacity_250.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 250.JPG
ABNORMAL_LUNG_00240,data/abnormal_lung_images/ABNORMAL_LUNG_00240_suspected_opacity_252.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 252.JPG
ABNORMAL_LUNG_00241,data/abnormal_lung_images/ABNORMAL_LUNG_00241_suspected_opacity_253.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 253.JPG
ABNORMAL_LUNG_00242,data/abnormal_lung_images/ABNORMAL_LUNG_00242_suspected_opacity_254.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 254.JPG
ABNORMAL_LUNG_00243,data/abnormal_lung_images/ABNORMAL_LUNG_00243_suspected_opacity_255.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 255.JPG
ABNORMAL_LUNG_00244,data/abnormal_lung_images/ABNORMAL_LUNG_00244_suspected_opacity_256.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 256.JPG
ABNORMAL_LUNG_00245,data/abnormal_lung_images/ABNORMAL_LUNG_00245_suspected_opacity_257.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 257.JPG
ABNORMAL_LUNG_00246,data/abnormal_lung_images/ABNORMAL_LUNG_00246_suspected_opacity_258.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 258.JPG
ABNORMAL_LUNG_00247,data/abnormal_lung_images/ABNORMAL_LUNG_00247_suspected_opacity_259.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 259.JPG
ABNORMAL_LUNG_00248,data/abnormal_lung_images/ABNORMAL_LUNG_00248_suspected_opacity_260.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 260.JPG
ABNORMAL_LUNG_00249,data/abnormal_lung_images/ABNORMAL_LUNG_00249_suspected_opacity_261.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 261.JPG
ABNORMAL_LUNG_00250,data/abnormal_lung_images/ABNORMAL_LUNG_00250_suspected_opacity_262.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 262.JPG
ABNORMAL_LUNG_00251,data/abnormal_lung_images/ABNORMAL_LUNG_00251_suspected_opacity_263.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 263.JPG
ABNORMAL_LUNG_00252,data/abnormal_lung_images/ABNORMAL_LUNG_00252_suspected_opacity_264.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 264.JPG
ABNORMAL_LUNG_00253,data/abnormal_lung_images/ABNORMAL_LUNG_00253_suspected_opacity_265.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 265.JPG
ABNORMAL_LUNG_00254,data/abnormal_lung_images/ABNORMAL_LUNG_00254_suspected_opacity_266.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 266.JPG
ABNORMAL_LUNG_00255,data/abnormal_lung_images/ABNORMAL_LUNG_00255_suspected_opacity_267.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 267.JPG
ABNORMAL_LUNG_00256,data/abnormal_lung_images/ABNORMAL_LUNG_00256_suspected_opacity_268.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 268.JPG
ABNORMAL_LUNG_00257,data/abnormal_lung_images/ABNORMAL_LUNG_00257_suspected_opacity_269.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 269.JPG
ABNORMAL_LUNG_00258,data/abnormal_lung_images/ABNORMAL_LUNG_00258_suspected_opacity_270.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 270.JPG
ABNORMAL_LUNG_00259,data/abnormal_lung_images/ABNORMAL_LUNG_00259_suspected_opacity_272.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 272.JPG
ABNORMAL_LUNG_00260,data/abnormal_lung_images/ABNORMAL_LUNG_00260_suspected_opacity_273.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 273.JPG
ABNORMAL_LUNG_00261,data/abnormal_lung_images/ABNORMAL_LUNG_00261_suspected_opacity_274.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 274.JPG
ABNORMAL_LUNG_00262,data/abnormal_lung_images/ABNORMAL_LUNG_00262_suspected_opacity_275.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 275.JPG
ABNORMAL_LUNG_00263,data/abnormal_lung_images/ABNORMAL_LUNG_00263_suspected_opacity_276.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 276.JPG
ABNORMAL_LUNG_00264,data/abnormal_lung_images/ABNORMAL_LUNG_00264_suspected_opacity_277.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 277.JPG
ABNORMAL_LUNG_00265,data/abnormal_lung_images/ABNORMAL_LUNG_00265_suspected_opacity_278.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 278.JPG
ABNORMAL_LUNG_00266,data/abnormal_lung_images/ABNORMAL_LUNG_00266_suspected_opacity_279.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 279.JPG
ABNORMAL_LUNG_00267,data/abnormal_lung_images/ABNORMAL_LUNG_00267_suspected_opacity_280.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 280.JPG
ABNORMAL_LUNG_00268,data/abnormal_lung_images/ABNORMAL_LUNG_00268_suspected_opacity_281.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 281.JPG
ABNORMAL_LUNG_00269,data/abnormal_lung_images/ABNORMAL_LUNG_00269_suspected_opacity_282.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 282.JPG
ABNORMAL_LUNG_00270,data/abnormal_lung_images/ABNORMAL_LUNG_00270_suspected_opacity_283.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 283.JPG
ABNORMAL_LUNG_00271,data/abnormal_lung_images/ABNORMAL_LUNG_00271_suspected_opacity_284.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 284.JPG
ABNORMAL_LUNG_00272,data/abnormal_lung_images/ABNORMAL_LUNG_00272_suspected_opacity_285.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 285.JPG
ABNORMAL_LUNG_00273,data/abnormal_lung_images/ABNORMAL_LUNG_00273_suspected_opacity_286.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 286.JPG
ABNORMAL_LUNG_00274,data/abnormal_lung_images/ABNORMAL_LUNG_00274_suspected_opacity_287.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 287.JPG
ABNORMAL_LUNG_00275,data/abnormal_lung_images/ABNORMAL_LUNG_00275_suspected_opacity_288.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 288.JPG
ABNORMAL_LUNG_00276,data/abnormal_lung_images/ABNORMAL_LUNG_00276_suspected_opacity_289.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 289.JPG
ABNORMAL_LUNG_00277,data/abnormal_lung_images/ABNORMAL_LUNG_00277_suspected_opacity_290.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 290.JPG
ABNORMAL_LUNG_00278,data/abnormal_lung_images/ABNORMAL_LUNG_00278_suspected_opacity_291.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 291.JPG
ABNORMAL_LUNG_00279,data/abnormal_lung_images/ABNORMAL_LUNG_00279_suspected_opacity_292.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 292.JPG
ABNORMAL_LUNG_00280,data/abnormal_lung_images/ABNORMAL_LUNG_00280_suspected_opacity_293.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 293.JPG
ABNORMAL_LUNG_00281,data/abnormal_lung_images/ABNORMAL_LUNG_00281_suspected_opacity_294.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 294.JPG
ABNORMAL_LUNG_00282,data/abnormal_lung_images/ABNORMAL_LUNG_00282_suspected_opacity_295.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 295.JPG
ABNORMAL_LUNG_00283,data/abnormal_lung_images/ABNORMAL_LUNG_00283_suspected_opacity_296.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 296.JPG
ABNORMAL_LUNG_00284,data/abnormal_lung_images/ABNORMAL_LUNG_00284_suspected_opacity_297.jpg,fkarimovv/abnormal-lung,suspected_opacity,external,unknown,Imported from 297.JPG
