case_id,image_path,source,label,split,quality,notes
NORMAL-LUNG_00173,data/normal_lung_probe/NORMAL-LUNG_00173_normal_203.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 203.JPG
NORMAL-LUNG_00174,data/normal_lung_probe/NORMAL-LUNG_00174_normal_204.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 204.JPG
NORMAL-LUNG_00175,data/normal_lung_probe/NORMAL-LUNG_00175_normal_205.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 205.JPG
NORMAL-LUNG_00176,data/normal_lung_probe/NORMAL-LUNG_00176_normal_206.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 206.JPG
NORMAL-LUNG_00177,data/normal_lung_probe/NORMAL-LUNG_00177_normal_207.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 207.JPG
NORMAL-LUNG_00178,data/normal_lung_probe/NORMAL-LUNG_00178_normal_208.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 208.JPG
NORMAL-LUNG_00179,data/normal_lung_probe/NORMAL-LUNG_00179_normal_209.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 209.JPG
NORMAL-LUNG_00180,data/normal_lung_probe/NORMAL-LUNG_00180_normal_210.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 210.JPG
NORMAL-LUNG_00181,data/normal_lung_probe/NORMAL-LUNG_00181_normal_211.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 211.JPG
NORMAL-LUNG_00182,data/normal_lung_probe/NORMAL-LUNG_00182_normal_212.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 212.JPG
NORMAL-LUNG_00183,data/normal_lung_probe/NORMAL-LUNG_00183_normal_213.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 213.JPG
NORMAL-LUNG_00184,data/normal_lung_probe/NORMAL-LUNG_00184_normal_214.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 214.JPG
NORMAL-LUNG_00185,data/normal_lung_probe/NORMAL-LUNG_00185_normal_215.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 215.JPG
NORMAL-LUNG_00186,data/normal_lung_probe/NORMAL-LUNG_00186_normal_216.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 216.JPG
NORMAL-LUNG_00187,data/normal_lung_probe/NORMAL-LUNG_00187_normal_217.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 217.JPG
NORMAL-LUNG_00188,data/normal_lung_probe/NORMAL-LUNG_00188_normal_218.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 218.JPG
NORMAL-LUNG_00189,data/normal_lung_probe/NORMAL-LUNG_00189_normal_219.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 219.JPG
NORMAL-LUNG_00190,data/normal_lung_probe/NORMAL-LUNG_00190_normal_221.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 221.JPG
NORMAL-LUNG_00191,data/normal_lung_probe/NORMAL-LUNG_00191_normal_222.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 222.JPG
NORMAL-LUNG_00192,data/normal_lung_probe/NORMAL-LUNG_00192_normal_223.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 223.JPG
NORMAL-LUNG_00193,data/normal_lung_probe/NORMAL-LUNG_00193_normal_224.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 224.JPG
NORMAL-LUNG_00194,data/normal_lung_probe/NORMAL-LUNG_00194_normal_225.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 225.JPG
NORMAL-LUNG_00195,data/normal_lung_probe/NORMAL-LUNG_00195_normal_226.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 226.JPG
NORMAL-LUNG_00196,data/normal_lung_probe/NORMAL-LUNG_00196_normal_227.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 227.JPG
NORMAL-LUNG_00197,data/normal_lung_probe/NORMAL-LUNG_00197_normal_228.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 228.JPG
NORMAL-LUNG_00198,data/normal_lung_probe/NORMAL-LUNG_00198_normal_229.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 229.JPG
NORMAL-LUNG_00199,data/normal_lung_probe/NORMAL-LUNG_00199_normal_230.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 230.JPG
NORMAL-LUNG_00200,data/normal_lung_probe/NORMAL-LUNG_00200_normal_231.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 231.JPG
NORMAL-LUNG_00201,data/normal_lung_probe/NORMAL-LUNG_00201_normal_233.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 233.JPG
NORMAL-LUNG_00202,data/normal_lung_probe/NORMAL-LUNG_00202_normal_234.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 234.JPG
NORMAL-LUNG_00203,data/normal_lung_probe/NORMAL-LUNG_00203_normal_235.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 235.JPG
NORMAL-LUNG_00204,data/normal_lung_probe/NORMAL-LUNG_00204_normal_237.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 237.JPG
NORMAL-LUNG_00205,data/normal_lung_probe/NORMAL-LUNG_00205_normal_238.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 238.JPG
NORMAL-LUNG_00206,data/normal_lung_probe/NORMAL-LUNG_00206_normal_239.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 239.JPG
NORMAL-LUNG_00207,data/normal_lung_probe/NORMAL-LUNG_00207_normal_240.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 240.JPG
NORMAL-LUNG_00208,data/normal_lung_probe/NORMAL-LUNG_00208_normal_241.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 241.JPG
NORMAL-LUNG_00209,data/normal_lung_probe/NORMAL-LUNG_00209_normal_242.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 242.JPG
NORMAL-LUNG_00210,data/normal_lung_probe/NORMAL-LUNG_00210_normal_243.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 243.JPG
NORMAL-LUNG_00211,data/normal_lung_probe/NORMAL-LUNG_00211_normal_244.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 244.JPG
NORMAL-LUNG_00212,data/normal_lung_probe/NORMAL-LUNG_00212_normal_245.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 245.JPG
NORMAL-LUNG_00213,data/normal_lung_probe/NORMAL-LUNG_00213_normal_246.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 246.JPG
NORMAL-LUNG_00214,data/normal_lung_probe/NORMAL-LUNG_00214_normal_247.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 247.JPG
NORMAL-LUNG_00215,data/normal_lung_probe/NORMAL-LUNG_00215_normal_248.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 248.JPG
NORMAL-LUNG_00216,data/normal_lung_probe/NORMAL-LUNG_00216_normal_249.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 249.JPG
NORMAL-LUNG_00217,data/normal_lung_probe/NORMAL-LUNG_00217_normal_250.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 250.JPG
NORMAL-LUNG_00218,data/normal_lung_probe/NORMAL-LUNG_00218_normal_251.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 251.JPG
NORMAL-LUNG_00219,data/normal_lung_probe/NORMAL-LUNG_00219_normal_252.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 252.JPG
NORMAL-LUNG_00220,data/normal_lung_probe/NORMAL-LUNG_00220_normal_253.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 253.JPG
NORMAL-LUNG_00221,data/normal_lung_probe/NORMAL-LUNG_00221_normal_254.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 254.JPG
NORMAL-LUNG_00222,data/normal_lung_probe/NORMAL-LUNG_00222_normal_255.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 255.JPG
NORMAL-LUNG_00223,data/normal_lung_probe/NORMAL-LUNG_00223_normal_256.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 256.JPG
NORMAL-LUNG_00224,data/normal_lung_probe/NORMAL-LUNG_00224_normal_257.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 257.JPG
NORMAL-LUNG_00225,data/normal_lung_probe/NORMAL-LUNG_00225_normal_258.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 258.JPG
NORMAL-LUNG_00226,data/normal_lung_probe/NORMAL-LUNG_00226_normal_259.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 259.JPG
NORMAL-LUNG_00227,data/normal_lung_probe/NORMAL-LUNG_00227_normal_260.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 260.JPG
NORMAL-LUNG_00228,data/normal_lung_probe/NORMAL-LUNG_00228_normal_261.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 261.JPG
NORMAL-LUNG_00229,data/normal_lung_probe/NORMAL-LUNG_00229_normal_262.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 262.JPG
NORMAL-LUNG_00230,data/normal_lung_probe/NORMAL-LUNG_00230_normal_263.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 263.JPG
NORMAL-LUNG_00231,data/normal_lung_probe/NORMAL-LUNG_00231_normal_264.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 264.JPG
NORMAL-LUNG_00232,data/normal_lung_probe/NORMAL-LUNG_00232_normal_265.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 265.JPG
NORMAL-LUNG_00233,data/normal_lung_probe/NORMAL-LUNG_00233_normal_266.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 266.JPG
NORMAL-LUNG_00234,data/normal_lung_probe/NORMAL-LUNG_00234_normal_267.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 267.JPG
NORMAL-LUNG_00235,data/normal_lung_probe/NORMAL-LUNG_00235_normal_268.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 268.JPG
NORMAL-LUNG_00236,data/normal_lung_probe/NORMAL-LUNG_00236_normal_269.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 269.JPG
NORMAL-LUNG_00237,data/normal_lung_probe/NORMAL-LUNG_00237_normal_270.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 270.JPG
NORMAL-LUNG_00238,data/normal_lung_probe/NORMAL-LUNG_00238_normal_271.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 271.JPG
NORMAL-LUNG_00239,data/normal_lung_probe/NORMAL-LUNG_00239_normal_272.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 272.JPG
NORMAL-LUNG_00240,data/normal_lung_probe/NORMAL-LUNG_00240_normal_273.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 273.JPG
NORMAL-LUNG_00241,data/normal_lung_probe/NORMAL-LUNG_00241_normal_274.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 274.JPG
NORMAL-LUNG_00242,data/normal_lung_probe/NORMAL-LUNG_00242_normal_275.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 275.JPG
NORMAL-LUNG_00243,data/normal_lung_probe/NORMAL-LUNG_00243_normal_276.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 276.JPG
NORMAL-LUNG_00244,data/normal_lung_probe/NORMAL-LUNG_00244_normal_277.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 277.JPG
NORMAL-LUNG_00245,data/normal_lung_probe/NORMAL-LUNG_00245_normal_278.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 278.JPG
NORMAL-LUNG_00246,data/normal_lung_probe/NORMAL-LUNG_00246_normal_279.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 279.JPG
NORMAL-LUNG_00247,data/normal_lung_probe/NORMAL-LUNG_00247_normal_281.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 281.JPG
NORMAL-LUNG_00248,data/normal_lung_probe/NORMAL-LUNG_00248_normal_282.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 282.JPG
NORMAL-LUNG_00249,data/normal_lung_probe/NORMAL-LUNG_00249_normal_283.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 283.JPG
NORMAL-LUNG_00250,data/normal_lung_probe/NORMAL-LUNG_00250_normal_284.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 284.JPG
NORMAL-LUNG_00251,data/normal_lung_probe/NORMAL-LUNG_00251_normal_285.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 285.JPG
NORMAL-LUNG_00252,data/normal_lung_probe/NORMAL-LUNG_00252_normal_286.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 286.JPG
NORMAL-LUNG_00253,data/normal_lung_probe/NORMAL-LUNG_00253_normal_287.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 287.JPG
NORMAL-LUNG_00254,data/normal_lung_probe/NORMAL-LUNG_00254_normal_288.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 288.JPG
NORMAL-LUNG_00255,data/normal_lung_probe/NORMAL-LUNG_00255_normal_289.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 289.JPG
NORMAL-LUNG_00256,data/normal_lung_probe/NORMAL-LUNG_00256_normal_290.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 290.JPG
NORMAL-LUNG_00257,data/normal_lung_probe/NORMAL-LUNG_00257_normal_291.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 291.JPG
NORMAL-LUNG_00258,data/normal_lung_probe/NORMAL-LUNG_00258_normal_292.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 292.JPG
NORMAL-LUNG_00259,data/normal_lung_probe/NORMAL-LUNG_00259_normal_293.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 293.JPG
NORMAL-LUNG_00260,data/normal_lung_probe/NORMAL-LUNG_00260_normal_294.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 294.JPG
NORMAL-LUNG_00261,data/normal_lung_probe/NORMAL-LUNG_00261_normal_295.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 295.JPG
NORMAL-LUNG_00262,data/normal_lung_probe/NORMAL-LUNG_00262_normal_296.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 296.JPG
NORMAL-LUNG_00263,data/normal_lung_probe/NORMAL-LUNG_00263_normal_297.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 297.JPG
NORMAL-LUNG_00264,data/normal_lung_probe/NORMAL-LUNG_00264_normal_298.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 298.JPG
NORMAL-LUNG_00265,data/normal_lung_probe/NORMAL-LUNG_00265_normal_299.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 299.JPG
NORMAL-LUNG_00266,data/normal_lung_probe/NORMAL-LUNG_00266_normal_300.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 300.JPG
NORMAL-LUNG_00267,data/normal_lung_probe/NORMAL-LUNG_00267_normal_301.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 301.JPG
NORMAL-LUNG_00268,data/normal_lung_probe/NORMAL-LUNG_00268_normal_302.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 302.JPG
NORMAL-LUNG_00269,data/normal_lung_probe/NORMAL-LUNG_00269_normal_303.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 303.JPG
NORMAL-LUNG_00270,data/normal_lung_probe/NORMAL-LUNG_00270_normal_304.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 304.JPG
NORMAL-LUNG_00271,data/normal_lung_probe/NORMAL-LUNG_00271_normal_305.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 305.JPG
NORMAL-LUNG_00272,data/normal_lung_probe/NORMAL-LUNG_00272_normal_306.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 306.JPG
NORMAL-LUNG_00273,data/normal_lung_probe/NORMAL-LUNG_00273_normal_307.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 307.JPG
NORMAL-LUNG_00274,data/normal_lung_probe/NORMAL-LUNG_00274_normal_308.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 308.JPG
NORMAL-LUNG_00275,data/normal_lung_probe/NORMAL-LUNG_00275_normal_309.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 309.JPG
NORMAL-LUNG_00276,data/normal_lung_probe/NORMAL-LUNG_00276_normal_312.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 312.JPG
NORMAL-LUNG_00277,data/normal_lung_probe/NORMAL-LUNG_00277_normal_313.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 313.JPG
NORMAL-LUNG_00278,data/normal_lung_probe/NORMAL-LUNG_00278_normal_314.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 314.JPG
NORMAL-LUNG_00279,data/normal_lung_probe/NORMAL-LUNG_00279_normal_316.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 316.JPG
NORMAL-LUNG_00280,data/normal_lung_probe/NORMAL-LUNG_00280_normal_318.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 318.JPG
NORMAL-LUNG_00281,data/normal_lung_probe/NORMAL-LUNG_00281_normal_319.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 319.JPG
NORMAL-LUNG_00282,data/normal_lung_probe/NORMAL-LUNG_00282_normal_320.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 320.JPG
NORMAL-LUNG_00283,data/normal_lung_probe/NORMAL-LUNG_00283_normal_321.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 321.JPG
NORMAL-LUNG_00284,data/normal_lung_probe/NORMAL-LUNG_00284_normal_322.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 322.JPG
NORMAL-LUNG_00285,data/normal_lung_probe/NORMAL-LUNG_00285_normal_323.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 323.JPG
NORMAL-LUNG_00286,data/normal_lung_probe/NORMAL-LUNG_00286_normal_324.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 324.JPG
NORMAL-LUNG_00287,data/normal_lung_probe/NORMAL-LUNG_00287_normal_325.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 325.JPG
NORMAL-LUNG_00288,data/normal_lung_probe/NORMAL-LUNG_00288_normal_326.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 326.JPG
NORMAL-LUNG_00289,data/normal_lung_probe/NORMAL-LUNG_00289_normal_327.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 327.JPG
NORMAL-LUNG_00290,data/normal_lung_probe/NORMAL-LUNG_00290_normal_328.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 328.JPG
NORMAL-LUNG_00291,data/normal_lung_probe/NORMAL-LUNG_00291_normal_329.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 329.JPG
NORMAL-LUNG_00292,data/normal_lung_probe/NORMAL-LUNG_00292_normal_330.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 330.JPG
NORMAL-LUNG_00293,data/normal_lung_probe/NORMAL-LUNG_00293_normal_331.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 331.JPG
NORMAL-LUNG_00294,data/normal_lung_probe/NORMAL-LUNG_00294_normal_332.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 332.JPG
NORMAL-LUNG_00295,data/normal_lung_probe/NORMAL-LUNG_00295_normal_333.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 333.JPG
NORMAL-LUNG_00296,data/normal_lung_probe/NORMAL-LUNG_00296_normal_334.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 334.JPG
NORMAL-LUNG_00297,data/normal_lung_probe/NORMAL-LUNG_00297_normal_335.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 335.JPG
NORMAL-LUNG_00298,data/normal_lung_probe/NORMAL-LUNG_00298_normal_336.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 336.JPG
NORMAL-LUNG_00299,data/normal_lung_probe/NORMAL-LUNG_00299_normal_337.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 337.JPG
NORMAL-LUNG_00300,data/normal_lung_probe/NORMAL-LUNG_00300_normal_338.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 338.JPG
NORMAL-LUNG_00301,data/normal_lung_probe/NORMAL-LUNG_00301_normal_339.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 339.JPG
NORMAL-LUNG_00302,data/normal_lung_probe/NORMAL-LUNG_00302_normal_340.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 340.JPG
NORMAL-LUNG_00303,data/normal_lung_probe/NORMAL-LUNG_00303_normal_341.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 341.JPG
NORMAL-LUNG_00304,data/normal_lung_probe/NORMAL-LUNG_00304_normal_342.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 342.JPG
NORMAL-LUNG_00305,data/normal_lung_probe/NORMAL-LUNG_00305_normal_343.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 343.JPG
NORMAL-LUNG_00306,data/normal_lung_probe/NORMAL-LUNG_00306_normal_344.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 344.JPG
NORMAL-LUNG_00307,data/normal_lung_probe/NORMAL-LUNG_00307_normal_345.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 345.JPG
NORMAL-LUNG_00308,data/normal_lung_probe/NORMAL-LUNG_00308_normal_346.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 346.JPG
NORMAL-LUNG_00309,data/normal_lung_probe/NORMAL-LUNG_00309_normal_347.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 347.JPG
NORMAL-LUNG_00310,data/normal_lung_probe/NORMAL-LUNG_00310_normal_348.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 348.JPG
NORMAL-LUNG_00311,data/normal_lung_probe/NORMAL-LUNG_00311_normal_349.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 349.JPG
NORMAL-LUNG_00312,data/normal_lung_probe/NORMAL-LUNG_00312_normal_350.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 350.JPG
NORMAL-LUNG_00313,data/normal_lung_probe/NORMAL-LUNG_00313_normal_351.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 351.JPG
NORMAL-LUNG_00314,data/normal_lung_probe/NORMAL-LUNG_00314_normal_352.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 352.JPG
NORMAL-LUNG_00315,data/normal_lung_probe/NORMAL-LUNG_00315_normal_353.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 353.JPG
NORMAL-LUNG_00316,data/normal_lung_probe/NORMAL-LUNG_00316_normal_354.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 354.JPG
NORMAL-LUNG_00317,data/normal_lung_probe/NORMAL-LUNG_00317_normal_355.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 355.JPG
NORMAL-LUNG_00318,data/normal_lung_probe/NORMAL-LUNG_00318_normal_356.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 356.JPG
NORMAL-LUNG_00319,data/normal_lung_probe/NORMAL-LUNG_00319_normal_357.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 357.JPG
NORMAL-LUNG_00320,data/normal_lung_probe/NORMAL-LUNG_00320_normal_358.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 358.JPG
NORMAL-LUNG_00321,data/normal_lung_probe/NORMAL-LUNG_00321_normal_359.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 359.JPG
NORMAL-LUNG_00322,data/normal_lung_probe/NORMAL-LUNG_00322_normal_360.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 360.JPG
NORMAL-LUNG_00323,data/normal_lung_probe/NORMAL-LUNG_00323_normal_361.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 361.JPG
NORMAL-LUNG_00324,data/normal_lung_probe/NORMAL-LUNG_00324_normal_362.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 362.JPG
NORMAL-LUNG_00325,data/normal_lung_probe/NORMAL-LUNG_00325_normal_363.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 363.JPG
NORMAL-LUNG_00326,data/normal_lung_probe/NORMAL-LUNG_00326_normal_364.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 364.JPG
NORMAL-LUNG_00327,data/normal_lung_probe/NORMAL-LUNG_00327_normal_365.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 365.JPG
NORMAL-LUNG_00328,data/normal_lung_probe/NORMAL-LUNG_00328_normal_366.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 366.JPG
NORMAL-LUNG_00329,data/normal_lung_probe/NORMAL-LUNG_00329_normal_367.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 367.JPG
NORMAL-LUNG_00330,data/normal_lung_probe/NORMAL-LUNG_00330_normal_368.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 368.JPG
NORMAL-LUNG_00331,data/normal_lung_probe/NORMAL-LUNG_00331_normal_369.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 369.JPG
NORMAL-LUNG_00332,data/normal_lung_probe/NORMAL-LUNG_00332_normal_370.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 370.JPG
NORMAL-LUNG_00333,data/normal_lung_probe/NORMAL-LUNG_00333_normal_371.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 371.JPG
NORMAL-LUNG_00334,data/normal_lung_probe/NORMAL-LUNG_00334_normal_372.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 372.JPG
NORMAL-LUNG_00335,data/normal_lung_probe/NORMAL-LUNG_00335_normal_373.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 373.JPG
NORMAL-LUNG_00336,data/normal_lung_probe/NORMAL-LUNG_00336_normal_374.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 374.JPG
NORMAL-LUNG_00337,data/normal_lung_probe/NORMAL-LUNG_00337_normal_375.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 375.JPG
NORMAL-LUNG_00338,data/normal_lung_probe/NORMAL-LUNG_00338_normal_376.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 376.JPG
NORMAL-LUNG_00339,data/normal_lung_probe/NORMAL-LUNG_00339_normal_377.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 377.JPG
NORMAL-LUNG_00340,data/normal_lung_probe/NORMAL-LUNG_00340_normal_378.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 378.JPG
NORMAL-LUNG_00341,data/normal_lung_probe/NORMAL-LUNG_00341_normal_379.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 379.JPG
NORMAL-LUNG_00342,data/normal_lung_probe/NORMAL-LUNG_00342_normal_380.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 380.JPG
NORMAL-LUNG_00343,data/normal_lung_probe/NORMAL-LUNG_00343_normal_381.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 381.JPG
NORMAL-LUNG_00344,data/normal_lung_probe/NORMAL-LUNG_00344_normal_382.jpg,fkarimovv/normal-lung,normal,external,unknown,Imported from 382.JPG
